smiles,energy_max_osc
FC(F)(F)C(Cl)Cl,7.113
CCCCN(CCCC)c1ccc(C#Cc2cc(C#Cc3ccc(C(F)(F)F)cc3)c(C#Cc3ccc(N(CCCC)CCCC)cc3)cc2C#Cc2ccc(C(F)(F)F)cc2)cc1,3.351
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,5.348
C(=C/c1ccc(N2CCOCC2)c2nsnc12)\c1ccncc1,2.863
O=Cc1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1,3.877
Cc1cc(O)c(C(=O)/C=C/c2ccc(Cl)cc2Cl)c(=O)o1,3.908
Cc1ccc(N=Nc2cc(C)ccc2NC(=O)C2CCOCC2)cc1,3.446
CC(=O)N/C(=C/c1ccccc1)C(=O)Nc1ccc(/N=N/c2ccccc2)cc1,3.712
CCOC,7.598
CCOC(=O)C1=C(c2ccccc2)NC(=O)C1=NNc1ccccc1O,3.174
Cc1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)c3nsnc23)cc1,3.271
CC(C)C(C(=O)Nc1ccc(N(C)C)cc1)N(Cc1ccccc1)C(=O)CN1C(=O)C(=O)c2ccccc21,3.473
CC(C)(C)C1=CC(=CC=Cc2cccnn2)C=C(C(C)(C)C)O1,3.514
CCN1C(=O)C(=O)c2cc(Cl)ccc21,3.37
N#CC(=Cc1ccc(-c2ccc(-c3ccc(-c4ccc5c(c4)C4CCCC4N5c4ccc(C=C(c5ccccc5)c5ccccc5)cc4)s3)s2)s1)C(=O)O,2.675
O=C(NCCCN1CCOCC1)C(=O)N/N=C/c1c2ccccc2cc2ccccc12,3.317
CC1=CC(C)(C)N2C(=O)C(=O)c3cc(OC(=O)c4cc([N+](=O)[O-])cc([N+](=O)[O-])c4)cc1c32,3.136
O=C(Cn1c2ccccc2c(=O)c2ccccc21)N1CCCN(Cc2ccc(F)cc2)CC1,3.926
CCN(CC)C1C=c2[o+]c(C(C)(C)C)cc(/C=C/C=C/C=C3\N(CCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)CCCC(=O)O)c2=CC1,2.509
C=C(C)C(=O)NCCCNC(=O)C(CS(=O)(=O)O)NS(=O)(=O)c1cc(S(=O)(=O)NC(CS(=O)(=O)O)C(=O)NCCCNC(=O)C(=C)C)c2ccc3c(S(=O)(=O)O)cc(O)c4ccc1c2c43,3.55
CC(F)(F)Cl,7.564
CCCN(CCC)c1ccc2c(-c3ccccc3C(=O)[O-])c3c([o+]c2c1)-c1ccc(N)cc1C3,4.63
CCCCN1/C(=C/C=C/C2=[N+](C)c3ccccc3C2(C)C)Oc2ccccc21,3.187
Cn1c(Cn2c3ccccc3c(=O)c3ccccc32)nnc1SCc1nnn[nH]1,3.913
O=C(Nc1ccccc1[N+](=O)[O-])c1ccccc1,3.857
Brc1ccc(Oc2c(Br)cc(Br)cc2Br)c(Br)c1,4.961
CCCCC(=O)Nc1ccc(/N=N/c2ccccc2)c(NC(=O)CCCC)c1,3.489
CC(=O)OCOC(=O)CN(CC(=O)OCOC(C)=O)c1ccc(C)cc1OCCOc1cc2cc(/C=C3/NC(=S)NC3=O)oc2cc1N(CC(=O)OCOC(C)=O)CC(=O)OCOC(C)=O,3.231
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,4.402
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,3.96
O=C(Nc1ccc(/N=N\c2ccccc2)cc1)c1nc[nH]n1,2.645
ClCc1c2ccccc2cc2ccccc12,3.686
CC(=O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,3.528
CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)c3cc(-c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5)ccc3c3nc(C#N)c(C#N)nc43)cc2)c2ccccc21,3.824
CN(C)c1cc2sc3cc(N(C)C)c(F)cc3c(=O)c2cc1F,4.04
COc1ccc(NC(=O)Cn2c3ccccc3c(=O)c3cc([N+](=O)[O-])ccc32)c(OC)c1,3.957
O=C1Nc2c(Br)cccc2C1=O,3.621
O=C(COC(=O)Cn1cnc2ccccc21)Nc1ccc(N=Nc2ccccc2)cc1,3.828
O=C(O)CCNC(=O)c1ccc(/N=N/c2cc(C(=O)NCCC(=O)O)ccc2N/N=C2/C=CC(=O)C(C(=O)O)=C2)cc1,2.842
NC(=O)/C(=C/c1c2ccccc2cc2ccccc12)NC(=O)c1ccccc1,3.477
CC(=O)c1ccn2c3c(c(-c4ccc(F)cc4)c2c1)CN(CCCNC(=O)OC(C)(C)C)C3=O,3.542
c1ccc2c(c1)CCc1c-2cnc2c1-c1ccccc1CC2,4.739
Cc1nc2cccc(-c3nc4ccccc4s3)c2c(=O)[nH]1,4.371
COC(=O)c1c(-c2cc3ccccc3oc2=O)nn(-c2ccccc2)c1C(=O)OC,4.315
CCCCc1nnc(NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)s1,3.959
Cc1ccc(Cl)c(OC(=O)Cn2c3ccccc3c(=O)c3ccccc32)c1,3.949
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3sc(C=C(C#N)C(=O)O)cc3-c3cc(C=C(C#N)C(=O)O)sc3-c3ccc(N(c4ccc(OC)cc4)c4ccc(OC)cc4)cc3)cc2)cc1,3.218
CCN(CC)c1ccc(-c2oc3ccccc3c(=O)c2OC)cc1,3.927
CC1=CC(C)(C)N(CCCS(=O)(=O)[O-])c2cc3[o+]c(-c4ccccc4)cc(C=CC=C4N(CCCS(=O)(=O)[O-])c5ccc(S(=O)(=O)[O-])cc5C4(C)CCCC(=O)O)c3cc21,2.552
C#CC[NH+]=C1c2cccn2[B-](F)(F)n2cccc21,3.626
Cc1cc(Cl)cc2c1N(C)C(=O)C2=O,3.299
c1ccc(-c2ccc(-c3ccc4c(c3)CCO4)cc2)cc1,4.661
Cc1ccc(S(=O)(=O)/N=c2/cc3ccc(F)cc3cn2-c2ccccc2)cc1,3.237
C=Cc1cc(OC)cc(OC)c1,4.723
N#Cc1c(N)nc(N)c(C#N)c1-c1ccccc1O,4.398
c1ccc2cc3c(cc2c1)cc1ccc2c4ccccc4cc4ccc3c1c42,2.862
Cc1ccccc1CN(C(=O)CN1C(=O)C(=O)c2ccccc21)C(C(=O)Nc1ccc2c(c1)OCO2)c1ccc(Cl)cc1,3.572
CC1=CB(c2ccccc2)N2B(c3ccc(F)cc3)C=C(C)c3cccc1c32,3.883
O=C(Cn1c2ccccc2c(=O)c2ccccc21)N1CCCC1c1ccc(Cl)cc1,3.933
N#C/C(=C\c1ccc([N+](=O)[O-])cc1)c1nc2ccccc2s1,3.689
CCC(COP(=O)(O)OCc1ccccc1)C(=O)ONS,5.407
c1ccc(-c2cc3c(-c4ccccc4)c4cccc5c(-c6ccccc6)cc6c(-c7ccccc7)c7cccc2c7c3c6c54)cc1,3.174
NC(=O)CN1C(=O)C(=O)c2cc(Cl)ccc21,3.343
Cc1ccc(CN2CCN(CC(=O)N/N=C/c3c4ccccc4cc4ccccc34)CC2)cc1,3.38
COc1ccc(O)c(C=O)c1,3.964
CCN1CCN(c2ccccc2NC(=O)Cn2c3ccccc3c(=O)c3ccccc32)CC1,3.921
O=C1c2ccccc2-c2ccccc21,3.637
COC(=O)/C(=C/c1c2ccccc2cc2ccccc12)NC(C)=O,3.561
O=C1C(=O)N(CN2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)c2ccccc21,3.481
CO[Si](CCCSC(=O)c1ccccc1)(OC)OC,4.318
COC(=O)CN1CCOCCN(CC(=O)OC)c2cc(OCC(=O)NCCc3ccc(N)cc3)c(C3=C4C=CC([NH+](C)C)C=C4Oc4cc(N(C)C)ccc43)cc2OCCOc2cc(C)ccc21,3.256
O=C(Cn1c2ccccc2c(=O)c2ccccc21)N(Cc1ccco1)Cc1cccs1,3.953
Oc1ccccc1/N=N\c1c(Nc2ccccc2)ccc2ccccc12,3.97
O=C(O)C1CN(C(=O)Cn2c3ccccc3c(=O)c3ccccc32)CCO1,3.91
Cc1ccc(N2c3ccc(-c4ccc(-c5ccc(/C=C(\C#N)C(=O)O)cc5)c5nc(-c6ccc(C)s6)c(-c6ccc(C)s6)nc45)cc3C3CCCC32)cc1,3.176
COc1c2c3c4c(c(OC)c(=O)c5c(O)cc(OC)c(c6c(OC)cc(O)c(c1=O)c63)c54)[C@@H](C(C)=O)[C@@](C)(O)C2,2.98
CCF,9.344
F[B-]1(F)n2c(Oc3ccccc3)c(Cl)c(Br)c2C(Oc2ccccc2)=C2C(Br)=C(Cl)C(Oc3ccccc3)=[N+]21,2.99
CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,5.015
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,3.673
CCCCCC1c2c(C)c(-c3ccc(/C=C(/C#N)C(=O)O)o3)c(C)n2[B-](F)(F)[N+]2=C(C)C(c3ccc4c(c3)Sc3cc(C5=C(C)C6C(CCCCC)c7c(C)c(-c8ccc(/C=C(\C#N)C(=O)O)o8)c(C)n7[B-](F)(F)[N+]6=C5C)ccc3N4CCC)=C(C)C12,3.276
O=C1Nc2ccccc2/C1=C/C(=O)c1ccc(Cl)cc1Cl,3.744
CC[n+]1c(/C=C\c2cc3c4c(c2)CCCN4CCC3)sc2ccccc21,2.665
CCN(CC)c1ccc2c(c1)oc(=O)c1cc3c(C)nn(-c4ccccc4)c3nc12,4.039
O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)c1cc2c3c(c1O)CCCN3CCCC2,4.035
C=CC(C)(C)C,7.528
CC(C)(C)C1Nc2c(Br)cc(Br)cc2C(=O)N1Cc1ccccc1,4.154
CCCCC(CC)COc1cc2c(cc1OCC(CC)CCCC)c1c3sc(-c4ccc5c(c4)c4ccccc4n5CC(CC)CCCC)cc3sc1c1sc3cc(/C=C(\C#N)C(=O)O)sc3c21,2.946
CC1C2CCCN2CCN1Cc1c2ccccc2c(Cl)c2ccccc12,3.629
O=C(C=C[c-]1cccc1)[c-]1cccc1,3.751
CCN(CC)c1cc2ccc3cc(C#N)cc4ccc(c1)c2c34,3.825
CC1(C)CCN2CCC(C)(C)c3c2c1cc1cc(/C=C/C=C(C(=O)O)C(=O)O)c(=O)oc31,3.047
CC1CCCN(CCCNc2cc3oc4cc(C(C)(C)C)ccc4[nH]c3c3c(=O)c4ccccc4c(=O)c23)C1,2.608
Cn1nc(-c2ccc(C(F)(F)F)cc2)cc1-c1ccccc1,5.09
Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(/N=N/c3ccc(C(F)(F)F)cc3)cc1)CCC2,3.767
CCC1=C(C2=C(C3=C(CC)S(=O)(=O)c4ccccc43)C(F)(F)C(F)(F)C2(F)F)c2ccccc2S1(=O)=O,4.127
N#C/C(=C\c1cc2sc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2s1)C(=O)O,2.954
CCCCN1c2ccccc2Sc2cc(/C=C\c3cc(=O)oc4cc(C)ccc34)ccc21,3.442
CCCCOC(=O)CN1C(=O)C(=O)c2cc(Br)ccc21,3.443
N#CC(C#N)=C1C=C(Nc2ccc([N+](=O)[O-])cc2)c2ccccc21,2.876
Cc1ccc(N2Cc3ccccc3-c3c2ccc2c3C(C)(C)C2(C)C)cc1,3.972
CCCCCCc1cc(-c2ccc(-c3cc(CCCCCC)c(-c4ccc5c(c4)C4CCCC4N5c4ccc(C)cc4)s3)c3nsnc23)sc1/C=C(/C#N)C(=O)O,2.417
[O-][n+]1nc2c(s1)CCCC2,3.978
Nc1ccc2c(ccc3c(-c4ccccc4C(=O)[O-])c4ccc(=[NH2+])cc-4oc32)c1,4.263
CC(NC(=O)C(=O)N/N=C/c1c2ccccc2cc2ccccc12)c1ccccc1,3.296
N#CC(=Cc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1)C(=O)O,3.496
CCCCCCCCCCCCOc1cccc(OCCCCCCCCCCCC)c1/C1=C2\C=CC(=N2)/C(C#Cc2ccc(C(=O)O)cc2)=c2/cc/c3n2[Zn]n2c(ccc21)/C(c1ccc(-n2c4ccccc4c4ccccc42)cc1)=C1/C=CC(=N1)\C=3c1c(OCCCCCCCCCCCC)cccc1OCCCCCCCCCCCC,3.365
c1ccc(C2=Nc3ccccc3N3C2C3c2ccccc2)cc1,3.893
CCN(CC)c1ccc2c(c1)OC1=C(/C=C/C3=[N+](CC)c4ccccc4C3(C)C)CCCC1=C2/C=C1/N(CC)c2ccccc2C1(C)C,2.415
CC(O)CC1=N/C(=C\c2cccc(N(C)C)c2)C(=O)N1C,3.704
O=C(c1ccccc1F)c1nn(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)nc1-c1ccccc1,3.966
Cc1cc(=O)oc2cc3cc(-c4cn(Cc5ccccc5)nn4)ccc3cc12,3.961
O=C1C(=O)N(CN2CCCC2c2cccs2)c2ccccc21,3.575
CCCCCCO/C1=C2\C=CC(=N2)/C(c2ccc(N(c3ccccc3)c3ccccc3)cc2)=c2/cc/c3n2[Zn]n2c1ccc2/C(C(=O)O)=C1/C=CC(=N1)/C=3,3.68
ClP1(Cl)=NP(Cl)(Cl)=NP(Cl)(Oc2ccc3ccc4cccc5ccc2c3c45)=N1,3.96
CC1(C)c2cc(/C=C(\C#N)C(=O)O)sc2-c2sc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)cc21,2.65
CN(C)c1nc(-c2ccc(Br)cc2)c(-c2ccc([N+](=O)[O-])s2)s1,3.271
C[N+](C)=c1ccc2c(-c3ccccc3C(=O)O)c3ccc4cc(O)ccc4c3oc-2c1,3.149
Cc1ccc(N=Nc2cc(C)ccc2NC(=O)Cn2cc(C)cn2)cc1,3.574
CCCCn1nc2c(-c3ccc(/C=C(\C#N)C(=O)O)cc3)ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2n1,3.159
CN(C)C(=CC=Cc1ccccc1)c1ccc(C#N)cc1,3.564
CC(C)[Si]1(C(C)C)c2cc(C=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,3.77
c1cc2cc(-c3ccncc3)c3cccc4c(-c5ccncc5)cc(c1)c2c34,3.967
Cc1cc2nc3cc(C)c(N)cc3[n+](-c3ccccc3)c2cc1N,3.259
Cc1cc(C)c(-c2nnc(-c3ccc(-n4c5ccccc5c5ccccc54)c(C)c3)o2)c(C)c1,4.322
CCCCCCCCc1cc(-c2ccc(-c3ccc(C=C(C#N)C(=O)O)cc3)c3nsnc23)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,2.746
CC1=[N+]2C(=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,3.153
Cc1cc(C2=C(c3c(C)sc(-c4ccc(-c5nc(-c6ccccc6)c(-c6ccccc6)[nH]5)cc4)c3C)C(F)(F)C(F)(F)C2(F)F)c(C)s1,3.978
O=[N+]([O-])c1ccc([N+]2=Cc3ccc4c5c(ccc4c3O[B-]2(c2ccccc2)c2ccccc2)C=[N+](c2ccc([N+](=O)[O-])cc2)[B-](c2ccccc2)(c2ccccc2)O5)cc1,3.943
CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2ccc(C#Cc3ccc4c(c3)C(=O)c3cc(C#Cc5ccc6c(c5)C(CCCCCCCC)(CCCCCCCC)c5ccccc5-6)ccc3-4)cc21,3.837
CN(C)c1ccc(-n2nc(Cl)ccc2=O)cc1,3.69
CCCCC(CC)Cn1c(=O)c2ccc3c4c(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)cc5c(=O)n(CC(CC)CCCC)c(=O)c6cc(-c7ccc8c(c7)c7ccccc7n8-c7ccccc7)c(c7ccc(c1=O)c2c37)c4c56,2.569
CC(=O)CC(=O)Nc1ccc(/N=N/c2ccccc2)cc1,3.857
O/N=C/c1c2ccccc2cc2ccccc12,3.488
CC1=NN(c2ccccc2)C(=S)/C1=C/Nc1ccc(/N=N/c2ccccc2)cc1,3.739
CN1C=C/C(=C\C=C\C2=[N+](Cc3ccc(C(=O)O)cc3)c3ccccc3C2(C)C)c2ccccc21,2.772
Cc1ccc2oc3cc(NCCN4CCCC4)c4c(=O)c5ccccc5c(=O)c4c3[nH]c2c1,2.607
Cc1ccc(C#Cc2ccc3ccc4cccc5ccc2c3c45)cc1,3.591
Nc1ccc2ccc([O-])cc2c1,3.637
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3cccc(F)c3F)cc2)cc1,3.802
CC1=[N+]2C(=C(Oc3cc(C)c4c(c3)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O4)c3ccc(C)n3[B-]2(F)F)C=C1c1cc2n(c1)[B-](F)(F)[N+]1=CC=CC1=C2c1c(C)cc(C)cc1C,2.861
CC(=O)NCCN/C=C1/C=C2C(=O)c3ccccc3N2C1=O,3.803
O=C(COC(=O)c1ccc2nc3c4ccccc4c4ccccc4c3nc2c1)c1ccccc1,3.828
CC(C)(C)c1cc(NC(=O)COc2ccc3[nH]c4ccccc4c(=O)c3c2)n(-c2ccccc2)n1,3.915
Cc1ccc(-c2cc(-c3ccc(C)cc3)cc(-c3ccc(C)cc3)c2)cc1,4.698
COc1cc(OC)cc(C2=C3C(C)=C(I)C(C)=[N+]3[B-](F)(F)n3c(/C=C/c4ccsc4)c(I)c(C)c32)c1,2.709
CCCCCCc1cc(-c2sc(-c3sc(-c4ccc5c(c4)c4cc6c(cc4n5CC)OCCOCCOCCO6)cc3CCCCCC)cc2CCCCCC)sc1C=C(C#N)C(=O)O,2.959
O=C1NC(=O)C(=O)N1,3.955
CCCCCCCCCc1ccc(C(=O)Nc2ccc(C(=O)/C=C/c3ccc(N(C)CCO)cc3)cc2)cc1,3.804
N#Cc1ccc2c(c1)-c1ccccc1-n1c-2nc2ccccc21,4.149
C(#Cc1ccc(C=Cc2cnc3ccccc3n2)s1)c1ccc(N(c2ccc(C#Cc3ccc(C=Cc4cnc5ccccc5n4)s3)cc2)c2ccc(C#Cc3ccc(C=Cc4cnc5ccccc5n4)s3)cc2)cc1,3.052
Clc1cccc(-c2[nH]c(-c3c4ccccc4c(Cl)c4ccccc34)nc2-c2ccccc2)c1Cl,3.403
N#C/C(=C\c1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3nsnc23)s1)C(=O)O,2.461
CC(C)(C)OC(=O)NCCCCC(N)C(=O)NCCOP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](C2CCCCC2)CC1O,5.754
Cc1ccccc1NC(=O)Cn1c2ccccc2c(=O)c2ccccc21,3.934
COc1ccc(C2=NN(CN3C(=O)C(=O)c4ccccc43)C(c3cccs3)C2)cc1,3.433
O=S(=O)([O-])c1ccc(/N=N/c2ccc(O)c3ccccc23)c2ccccc12,3.052
N#C/C(=C\c1ccncc1)c1nc(-c2ccccc2)cs1,3.729
O=c1[nH]c(=O)c2ccc3c4ccc5c(=O)n(-c6ccc(O)cc6)c(=O)c6ccc(c7ccc1c2c73)c4c65,2.899
CC(C)(C)c1ccc(-c2nnc(-c3ccc(C=Cc4ccc(C=Cc5ccc(-c6nnc(-c7ccc(C(C)(C)C)cc7)o6)cc5)cc4)cc3)o2)cc1,3.294
CC(C)Cc1c2ccccc2c(CC(C)C)c2ccccc12,3.604
CCCCCCOc1cc(-c2ccc3c(c2)N(CCCC)c2cc(/C=C(\C#N)C(=O)O)ccc2S3)ccc1C=C1SC(SCCCCCC)=C(SCCCCCC)S1,3.696
CC1(C)c2ccccc2N(c2ccc(-c3ccc4c(c3)C(=O)c3ccc(-c5ccc(N6c7ccccc7C(C)(C)c7ccccc76)cc5)cc3C4=O)cc2)c2ccccc21,3.608
Cc1ccc2c(c1)CN1c3ccccc3Cc3c1c-2cc1c3C(C)(C)C1(C)C,3.982
CCCCN1c2cc(O)ccc2C(CP(=O)(OC)OC)=CC1(C)C,4.161
Nc1cccc2cnccc12,4.302
CC1(C)c2ccccc2-c2ccc(-n3c4ccccc4c4cc(-c5ccc(-c6ccc(C=C(C#N)C(=O)O)cc6)c6nsnc56)ccc43)cc21,3.1
Nc1ccnc(=S)[nH]1,3.96
CCc1nnc(-c2ccn3c(C)nc(Cl)c3c2)o1,3.647
COc1cc(N(c2ccccc2)c2ccccc2)ccc1C=C(C#N)C#N,3.488
CCCCCCc1sc(-c2sc(-c3ccc4c(c3)Sc3cc(/C=C(\C#N)C(=O)O)ccc3N4CCCCCC)c3c2OCCO3)c2c1OCCO2,3.023
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,4.908
C=C(C)C=O,3.895
CCN(CCCS(=O)(=O)[O-])c1ccc2c(/C=C/C=C3\N(CCCCCC(=O)O)c4ccc(S(=O)(=O)[O-])cc4C3(C)C)cc(C(C)(C)C)[o+]c2c1,2.487
CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC(=O)/C=C/c5c6ccccc6cc6ccccc56)CCC4(C)C3CCC12C,3.462
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccc(Cl)c([N+](=O)[O-])c4)o3)cc2)cc1,3.97
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc(-c4nc(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)s6)s5)c(-c5ccc(-c6ccc(/C=C(\C#N)C(=O)O)s6)s5)n4CCCCCC)s3)cc2)cc1,3.183
Cc1ccc(C#Cc2cccc(-c3cccc(C#Cc4ccc(C)s4)n3)n2)s1,4.021
CN(Cc1c2ccccc2cc2ccccc12)C(=O)c1cncn1-c1ccc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,3.726
CN(CN1C(=O)C(=O)c2ccccc21)C1CCCc2ccccc21,3.451
COc1ccc2cc(-c3ccc([N+](=O)[O-])cc3)ccc2c1,3.93
CCCCCCCN1c2ccccc2Sc2cc(/C=C(\C#N)C(=O)O)ccc21,3.262
COC(=O)c1ccn2c(NCC(=O)OC(C)(C)C)c(/C=C/c3ccc(OC)cc3)nc2c1,3.515
c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21,3.964
CCN(CC)c1ccc2cc(-c3csc(-c4ccc(/C=C(\C#N)C(=O)O)s4)n3)c(=O)oc2c1,3.185
COc1ccc2cc(-c3c4ccccc4c(-c4ccc5cc(OC)ccc5c4)c4ccccc34)ccc2c1,3.666
CCCCCCCCCCSC,5.637
c1cc2cccc3c4ccc5c6cccc7cccc(c8ccc(c(c1)c23)c4c85)c76,2.636
C=c1ccc2c(c1)Oc1cc(N)ccc1C=2c1ccccc1C(=O)O,3.161
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,4.618
Cc1c(C(=O)C=Cc2cc(Cl)cc(Cl)c2)nnn1-c1ccnc2cc(Cl)ccc12,3.668
Cl[Al]1n2c3c4ccccc4c2N=C2N=C(N=c4c5ccccc5c(n41)=NC1=NC(=N3)c3ccccc31)c1ccccc12,2.105
CCCn1c(N=Nc2nc3ccccc3s2)ccc1-c1cccs1,3.004
CC(C)C(C(=O)Nc1ccc2c(c1)OCO2)N(Cc1nc(-c2ccccc2)cs1)C(=O)CN1C(=O)C(=O)c2ccccc21,3.562
COc1cc(C)c(CN(C)C(=O)Cn2c3ccccc3c(=O)c3ccccc32)cc1OC,3.945
COc1ccc(C=Cc2cc(C=Cc3ccc(OC)cc3)nc(C#Cc3ccc(N(c4ccc(C#Cc5nc(C=Cc6ccc(OC)cc6)cc(C=Cc6ccc(OC)cc6)n5)cc4)c4ccc(C#Cc5nc(C=Cc6ccc(OC)cc6)cc(C=Cc6ccc(OC)cc6)n5)cc4)cc3)n2)cc1,3.916
CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(N)n2)cc1,3.575
O=C(Cn1c2ccccc2c(=O)c2ccccc21)N/N=C/c1ccc(Cl)cc1Cl,3.935
CC1=CC(C)(C)N(C)c2cc3c(cc21)C(c1ccccc1C)=c1cc2c(cc1[Si]3(C)C)=[N+](C)C(C)(C)C=C2C,2.514
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc4c(c3)OCCO4)sc12,3.513
O=[N+]([O-])c1ccc(CCc2ccccc2)c2nonc12,3.845
CN1C(=CN=Nc2ccc(C=CC3=C(C#N)C(=C(C#N)C#N)OC3(C)C)cc2)Sc2ccccc21,2.59
Cn1c(=O)c(/N=N/c2ccc(Nc3ccccc3)c(S(=O)(=O)O)c2)c(O)c2ccccc21,3.169
O=[N+]([O-])c1ccc(N=Nc2ccc(NCC(F)(F)C(F)F)cc2)c(Cl)c1,3.447
COc1ccc(OC)c([N+](=O)[O-])c1,3.84
c1csc(-c2ccc(N=Nc3nccs3)s2)c1,3.021
O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)-c1c(cc([N+](=O)[O-])cc1[N+](=O)[O-])C2=CC=c1c2cccc3cccc(c32)n1Cc1ccccc1,2.4
CCCCCCN1c2ccc(-c3ccc(C=C(C#N)C(=O)O)s3)cc2Sc2cc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)ccc21,2.993
O=C(O)c1cc(F)cc2c(=O)c3cc(F)ccc3[nH]c12,3.725
O=C(Cn1c2ccccc2c(=O)c2ccccc21)Nc1ccc(C(F)(F)F)cc1,3.937
COc1ccc(-c2cnc(/C=C/c3ccc(OC)c(OC)c3)o2)cc1,3.689
Cc1ccc2ccccc2c1/C=C/c1cc(C)c2n1[B-](F)(F)[N+]1=CC=CC1=C2,2.816
O=[N+]([O-])c1ccc(-c2sc(N3CCOCC3)nc2-c2ccc(Br)cc2)s1,3.267
Cc1cc2c(o1)=CC1=Cc3cc4oc(C)cc4n3[B-](F)(F)[N+]=21,2.871
c1cc2c3c(c1)-c1cccc4cccc(c14)B3c1cccc3cccc-2c13,3.382
COc1cc(C=O)ccc1O,4.005
Cc1ccc(N2c3ccc(-c4ccc(-c5ccc(C(=O)O)cc5)c5nonc45)cc3C3CCCC32)cc1,2.979
Oc1ccc2ccccc2c1N=Nc1ccccn1,3.322
COc1ccc2c(c1)N(CN1CCCC(C(F)(F)F)C1)C(=O)C2=O,3.581
COc1ccc2c(c1)N(CNC1(c3ccc(Cl)cc3)CCCC1)C(=O)C2=O,3.548
CCOC(=O)COc1ccc(C(c2c(C)[nH]c3ccccc23)c2c(C)[nH]c3ccccc23)cc1,4.988
CCCC[C@H](CC)CN1c2ccccc2Sc2cc(-c3ccc(/C=C(\C#N)C(=O)O)s3)ccc21,3.185
CCCCCCn1nc2c(-c3ccc(C=C(C#N)C(=O)O)cc3)cnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2n1,3.135
O=C1/C(=C/Nc2ccccc2Cl)Nc2ccccc21,3.557
O=C(N/N=C/c1cc(/N=N/c2ccccc2)ccc1O)c1cccc(F)c1,3.964
CC(C)(C)c1cccc(-[n+]2nc3cc(C(C)(C)C)ccc3c3cc(Br)ccc32)c1,3.622
O=C(CCCOCCOCCOCCOCCCCCCCl)CSc1c(Cl)c(Cl)c(C(=O)[O-])c(C2=c3ccc4c5c6c(cc4c3Oc3c2cc2c4c3CCCN4CCCC2)CCC[N+]=6CCC5)c1Cl,3.967
COc1ccc(C=O)c(OC)c1,3.891
CCCCCCOc1cc(N(CC)CC)ccc1/C=C1\SC(=S)N(CC(=O)O)C1=O,3.427
