smiles,energy_max_osc
CCN(CC)c1ccc2cc(C=O)c(=O)oc2c1,3.793
CCN(CC)c1ccc2cc(C(=O)NN)c(=O)oc2c1,3.963
CCN(CC)c1ccc2ccc(=O)oc2c1,4.205
CCN(CC)c1ccc2cc(C(=O)O)c(=O)oc2c1,3.932
CCN(CC)c1ccc2c(C(F)(F)C(F)(F)F)cc(=O)oc2c1,3.969
CCN(CC)c1ccc2c(C(F)(F)F)cc(=O)oc2c1,4.014
CC(C)N(C(C)C)P(OCCC#N)OCCCCCCNC(=O)c1cc2cc(P(=O)(OCCCCNC(=O)C(F)(F)F)OCCCCNC(=O)C(F)(F)F)c(OC(=O)C(C)(C)C)cc2oc1=O,4.361
Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,4.19
COc1cc2ccc(=O)oc2cc1O,4.296
N#C[Se]CCCCCOc1ccc2ccc(=O)oc2c1,4.512
Cc1ccc2cc(C(=O)O)c(=O)oc2c1,4.354
Cc1c(C)c(C)c2c(C)c(C)c(=O)oc2c1C,4.371
Cc1ccc2cc(N=[N+]=[N-])c(=O)oc2c1,4.074
CCOc1ccc2ccc(=O)oc2c1,4.468
CCCN(CCCCCC(=O)OC)C(=O)Cc1c(C)c2cc(C)c(N)cc2oc1=O,4.202
CCCN(CCCCCC(=O)OC)C(=O)Cc1c(C)c2ccc(N)cc2oc1=O,4.244
CCCN(CCCCCC(=O)O)C(=O)Cc1c(C)c2cc(C)c(N)cc2oc1=O,4.169
CCCN(CCCCCC(=O)O)C(=O)Cc1c(C)c2ccc(N)cc2oc1=O,4.272
COc1c(C(C)=O)c(=O)oc2cc(N(C)C)ccc12,4.045
CCNc1cc2oc(=O)cc(C)c2cc1C,4.271
[NH2+]=c1cc2oc3cc(N4CCCC4)ccc3nc-2c2ccccc12,2.784
O=c1nc(-c2ccc(S(=O)(=O)Nc3cc(Cl)c(O)c(Cl)c3)cc2)c2c(=O)nc(-c3ccccc3)c1=2,2.83
O=c1nc(-c2ccc(S(=O)(=O)Nc3ccc(O)c(Cl)c3)cc2)c2c(=O)nc(-c3ccccc3)c1=2,2.827
N#Cc1c(N)sc(N=NC2NC=C([N+](=O)[O-])S2)c1-c1ccc(Cl)cc1,3.417
COc1ccc(-c2c(N=NC3NC=C([N+](=O)[O-])S3)sc(N)c2C#N)cc1,3.974
Cn1cc(-c2nc3ccccc3nc2C#Cc2ccccc2)c2ccccc21,3.646
Cn1cc(-c2nc3ccccc3nc2C#Cc2ccc(C#N)cc2)c2ccccc21,3.511
COc1ccc(C#Cc2nc3ccccc3nc2-c2cn(C)c3ccccc23)cc1,3.652
Fc1ccc(C2=NC(c3ccccc3)C(N(c3ccccc3)c3ccccc3)S2)cc1,4.703
Cc1ccc2[nH]c3c(cc(N4CCCC4)c4c(=O)c5ccccc5c(=O)c43)oc2c1,2.692
O=c1c2ccccc2c(=O)c2c1c(N1CCCC1)cc1oc3cc(Cl)ccc3[nH]c12,2.71
Cc1cccc2oc3cc(N4CCCC4)c4c(=O)c5ccccc5c(=O)c4c3[nH]c12,2.691
O=c1c2ccccc2c(=O)c2c1c(N1CCCC1)cc1oc3ccccc3[nH]c12,2.709
c1ccc(-n2nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc2-c2ccccn2)cc1,4.059
CCCCCCCCCCCCCCCCCCN1/C(=C\C=C\C=C2/SC(=S)N(CC(=O)O)C2=O)Sc2ccccc21,2.668
CCCN1/C(=C/C=C(/C=C/C2=[N+](CCC)c3ccccc3C2(C)C)c2ccc([N+](=O)[O-])cc2)C(C)(C)c2ccccc21,2.659
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccccc2)C(C)(C)c2ccccc21,2.671
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccc(C(F)(F)F)cc2)C(C)(C)c2ccccc21,2.687
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2ccc(F)cc2)C(C)(C)c2ccccc21,2.681
CN1/C(=C/C=C(/C=C/C2=[N+](C)c3ccccc3C2(C)C)c2cc(F)cc(F)c2)C(C)(C)c2ccccc21,2.68
CCCCCCn1c2cc(C=C(C#N)C(=O)O)ccc2c2ccc(-c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)cc21,3.677
c1cnc2c(c1)CCCC2,5.095
CCOC(=O)CSc1nc2c(c(C#N)c1C#N)CCCC2,4.085
c1ccc(-c2nnc3ccccn23)nc1,4.427
COC(=O)c1cc(/N=N/c2ccc(S(=O)(=O)Cl)cc2)ccc1OC(C)=O,3.937
S=C=Nc1ccc(/N=N/c2ccccc2)cc1,3.811
S=C=Nc1ccc(N=Nc2ccccc2)cc1,3.812
CCCCCC(=O)NC(NC(=S)Nc1ccc(/N=N\c2ccccc2C)cc1C)C(Cl)(Cl)Cl,2.65
CCCCCC(=O)Oc1ccc(/N=N/c2ccccc2)cc1,2.787
CCCCCC(=O)Oc1ccc(/N=N/c2ccc(C#N)cc2)cc1,3.895
Cc1cccc(/N=N/c2cccc(C)c2)c1,2.753
Cc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,3.674
Cc1cccc(N=Nc2ccc(N(C)C)cc2)c1,3.671
Brc1ccc(/N=N/c2ccc(Br)cc2)cc1,3.931
Brc1ccc(/N=N/c2ccccc2)cc1,2.756
COC(=O)C(Cc1ccc(O)c(/N=N/c2ccc(NC(=O)C(=O)O)cc2)c1)NC(=O)CCCCCN,3.38
COC(=O)CCC(=O)Nc1ccc(/N=N/c2ccccc2)cc1,3.83
O=C=Nc1ccc(/N=N/c2ccccc2)cc1,3.951
Cc1cc(C)c(O)c(/N=N\c2ccc(Cl)cc2[N+](=O)[O-])c1,3.712
O=C(O)CCCC(=O)Nc1ccc(/N=N/c2ccccc2)cc1,3.854
CC(C)(C)C(=O)Nc1ccc(/N=N/c2ccccc2)cc1,3.86
CC(C)CC(=O)Nc1ccc(N=Nc2ccccc2)cc1,3.872
CCCCC(=O)Nc1ccc(/N=N/c2ccccc2)c(NC(=O)CCCC)c1,3.489
CCCCC(=O)Nc1cc(/N=N/c2ccccc2)cc(NC(=O)CCCC)c1,2.753
O=C(Nc1ccc(/N=N/c2ccccc2)cc1)C(F)(F)C(F)(F)C(F)(F)F,3.916
CC(C)(C)C(=O)NC(NC(=S)Nc1ccc(/N=N/c2ccccc2)cc1)C(Cl)(Cl)Cl,3.785
COC(=O)COc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)c(OCC(=O)OC)c1,3.761
CCOC(=O)/C=C/C(=O)Nc1ccc(/N=N/c2ccccc2)cc1,3.804
O=C(O)/C=C\C(=O)Nc1ccc(/N=N/c2ccccc2)cc1,3.551
COC(=O)/N=C(\NC(=O)OC)Nc1ccccc1/N=N/c1ccccc1,3.636
COC(=O)/N=C(/NC(=O)OC)Nc1ccc(C)cc1/N=N/c1ccc(C)cc1,3.506
COC(=O)N/N=C/c1cc(/N=N/c2cccc(Br)c2)ccc1O,3.922
COC(=O)N/N=C/c1cc(/N=N/c2ccccc2)ccc1O,3.982
COC(=O)N/N=C/c1cc(/N=N/c2ccccc2Cl)ccc1O,2.705
COC(=O)N/N=C/c1cc(/N=N/c2cccc(C(F)(F)F)c2)ccc1O,3.803
COc1ccccc1/N=N/c1ccccc1,3.814
COc1ccccc1/N=N/c1cc(C)ccc1O,3.497
COc1ccccc1N=Nc1ccc(N)c(C)c1,3.606
COc1ccccc1N=Nc1ccc(NC(=O)CCl)cc1C,3.557
COc1ccccc1N=Nc1ccc(NC(=O)CO)cc1C,3.554
CCOC(=O)CNc1ccc(/N=N/c2ccccc2)cc1,3.737
CCOC(=O)COc1ccc(/N=N/c2ccc(CO)cc2)cc1,3.905
CCCCCCCCCCCCCCCCCCNc1cc(Cl)c(/N=N/c2ccc([N+](=O)[O-])cc2)c(Br)c1,3.488
CCCCCCCCCCCCCCCCCCNc1cc(Cl)c(/N=N/c2ccc([N+](=O)[O-])cc2)c(Cl)c1,3.536
CCCCCCCCCCCCCCCCCCNc1ccc(/N=N/c2ccc(C#N)cc2)cc1,3.498
CCCCCCCCCCCCCCCCCCNc1ccc(/N=N/c2ccc(C(=O)O)cc2)cc1,3.538
CCCCCCCCCCCCCCCCCCNc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,3.427
CCCCCCCCCCCCCCCCCCN(C)C(=O)c1ccc(/N=N/c2ccc(OC)cc2)cc1,3.881
CCCCCCCCCCCCCCCCCCNC(=O)c1ccc(/N=N/c2ccc(OC)cc2)cc1,3.845
CCCCCCCCCCCCCCCCCCOc1cc(Br)c(/N=N/c2ccc([N+](=O)[O-])cc2)c(Br)c1,3.796
CCCCCCCCCCCCCCCCCCOc1ccc(/N=N/c2ccccc2)cc1,3.912
CCOC(=O)Nc1ccc(/N=N/c2ccccc2)cc1,3.88
CCOC(=O)NC(=S)Nc1ccccc1/N=N/c1ccc(Cl)cc1,3.366
CCOC(=O)NC(=S)Nc1ccc(C)cc1/N=N/c1ccc(C)cc1,3.553
CCCCCCCCCCCCCCCCCC(=O)Oc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)c(O)c1,3.428
CCOC(=O)NC(=S)Nc1ccc(/N=N/c2ccccc2)c(NC(=S)NC(=O)OCC)c1,3.709
CCCCCCCCCCCCCCCCCOC(=O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,3.916
CCCCCCCCCCCCCCCCNc1ccc(/N=N/c2ccc(C#N)cc2)cc1,3.497
CCNc1cccc(/N=N/c2cccc(NCC)c2)c1,3.75
CCNc1ccc(/N=N/c2ccc(Br)cc2)cc1,3.63
C/C(=N\c1ccc(/N=N/c2ccccc2)cc1)N(C)C,3.664
CCN(c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1)C(C)C,3.372
COc1ccc(C)cc1/N=N\c1ccc([N+](=O)[O-])cc1,2.605
O=C([O-])[13c]1[13cH][13c](/N=N/[13c]2[13cH][13cH][13c](O)[13c](C(=O)[O-])[13cH]2)[13cH][13cH][13c]1O,3.432
CC(=O)Nc1ccc(C)cc1/N=N/c1ccc(C)cc1,3.475
CC(=O)Nc1ccc(/N=N/c2ccccc2)cc1,3.88
CC(=O)Nc1ccc(N=Nc2ccccc2)cc1,3.88
CC(=O)Nc1ccc(/N=N/c2ccccc2)cc1C,3.854
CC(=O)Nc1ccc(/N=N/c2ccccc2)cc1Cl,3.865
CN(C)c1ccc(N=Nc2ccc([As](=O)(O)O)cc2)cc1,3.543
CN(C)c1ccc(/N=N/c2ccc(Br)cc2)cc1,3.584
CN(C)c1ccc(N=Nc2ccccc2Br)cc1,3.544
CN(C)c1ccc(/N=N/c2ccccc2)cc1,3.677
CN(C)c1ccc(N=Nc2ccccc2)cc1,3.678
CC(=O)Nc1ccc(/N=N/c2cccc(C(F)(F)F)c2)cc1C,3.955
CC(=O)Nc1ccc(N=Nc2ccc(F)cc2)cc1,3.849
CN(C)c1ccc(N=Nc2ccccc2Cl)cc1,3.552
CN(C)c1ccc(N=Nc2ccccc2C(=O)O)cc1,3.655
CN(C)c1ccc(/N=N/c2ccccc2C(=O)[O-])cc1,3.868
CN(C)c1ccc(/N=N/c2ccccc2C(=O)O)cc1,3.433
CC(=O)Nc1ccc(/N=N/c2cccc(Cl)c2)cc1,3.848
CCc1ccc(O)c(/N=N/c2ccccc2)c1,3.527
CCc1ccc(O)c(/N=N/c2ccc(C)cc2)c1,3.505
CCc1ccc(O)c(/N=N/c2ccc(C)c(C)c2)c1,3.471
CCc1ccc(O)c(/N=N/c2c(C)cc(C)cc2C)c1,3.452
CCc1ccc(O)c(/N=N/c2ccc(C(C)=O)cc2)c1,3.363
CCc1ccc(O)c(/N=N/c2ccc(I)cc2)c1,3.436
CCc1ccc(O)c(/N=N/c2ccc(OC)cc2)c1,3.438
CC(=O)Nc1cc(N)ccc1/N=N/c1ccccc1,3.465
CC(=O)Nc1cc(N)ccc1/N=N/c1ccc(C)cc1,3.507
CC(=O)Nc1cc(N)ccc1/N=N/c1ccc([N+](=O)[O-])cc1,3.339
CC(=O)Nc1cc(N(C)C)ccc1N=Nc1ccc([N+](=O)[O-])cc1C(F)(F)F,3.185
CCc1ccc(O)c(/N=N/c2ccc(S(=O)(=O)N(CC)CC)cc2)c1,3.422
CCc1ccc(O)c(/N=N/c2cc([N+](=O)[O-])ccc2OC)c1,3.35
CCc1ccc(O)c(/N=N/c2cc(OC)ccc2OC)c1,3.41
CC(=O)Nc1cc(N(C)C)ccc1N=Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)C(F)(F)F,2.991
CC(=O)Nc1cc(NC(C)=O)c(/N=N/c2ccccc2)cc1C,3.48
CC(=O)Nc1cc(/N=N/c2ccc(N(CCOC(C)=O)CCOC(C)=O)cc2)ccc1[N+](=O)[O-],3.443
CN(C)c1ccc(N=Nc2ccccc2C(=O)OCC(=O)OC(C)(C)C)cc1,3.725
CN(C)c1ccc(N=Nc2cccc(C(F)(F)F)c2)cc1,3.627
CN(C)c1ccc(/N=N/c2cccc(Cl)c2)cc1,3.634
CN(C)c1ccc(/N=N/c2cccc(C(=O)O)c2)cc1,3.638
CN(C)c1ccc(/N=N/c2cccc(F)c2)cc1,3.645
CN(C)c1ccc(N=Nc2cccc(F)c2)cc1,3.645
CN(C)c1ccc(/N=N/c2ccc(Cl)cc2)cc1,3.598
CN(C)c1ccc(N=Nc2ccc(Cl)cc2)cc1,3.599
CN(C)c1ccc(/N=N/c2cccc([N+](=O)[O-])c2)cc1,3.584
CN(C)c1ccc(/N=N/c2ccc(C=O)cc2)cc1,3.468
CN(C)c1ccc(/N=N/c2ccc(C(=O)[O-])cc2)cc1,3.359
CN(C)c1ccc(/N=N/c2ccc(C(=O)O)cc2)cc1,3.505
CN(C)c1ccc(N=Nc2ccc(C(=O)O)cc2)cc1,3.513
NCCCCCC(=O)NC(Cc1ccc(O)c(/N=N/c2ccc(NC(=O)C(=O)O)cc2)c1)C(=O)O,3.441
CN(C)c1ccc(/N=N/c2ccc(F)cc2)cc1,3.656
CN(C)c1ccc(N=Nc2ccc(I)cc2)cc1,3.568
CN(C)c1ccc(/N=N/c2ccc(N)cc2)cc1,3.543
CN(C)c1ccc(N=Nc2ccc(N)cc2)cc1,3.545
CN(C)c1ccc(/N=N/c2ccc(N)cc2Cl)cc1,3.46
CN(C)c1ccc(/N=N/c2ccc(N=C=S)cc2)cc1,3.429
CN(C)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,3.414
CN(C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,3.415
CN(C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C(F)(F)F)cc1,3.309
CN(C)c1ccc(/N=N/c2ccc(O)cc2)cc1,3.617
CN(C)c1ccc(N=Nc2ccc(SC(F)F)cc2)cc1,3.536
CC(=O)NCCC(=O)OCC(=O)Nc1ccc(N=Nc2ccccc2)cc1,3.811
CN(C)c1ccc(N=Nc2ccc(SC(F)(F)F)cc2[N+](=O)[O-])cc1,3.474
CN(C)c1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1,3.549
CC(=O)NCCOc1ccc(/N=N/c2ccccc2)cc1,3.94
CN(C)c1ccc(N=Nc2ccc(S(N)(=O)=O)cc2)cc1,3.549
CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)C(F)(F)F)cc2)cc1,3.475
CN(C)c1ccc(/N=N/c2ccc(S(=O)(=O)Cl)cc2)cc1,3.429
CN(C)c1ccc(/N=N/c2ccc(S(=O)(=O)[O-])cc2)cc1,3.611
CN(C)c1ccc(N=Nc2ccc(S(=O)(=O)[O-])cc2)cc1,3.611
CC(=O)NC(NC(=S)Nc1ccc(/N=N/c2ccccc2)cc1)C(Cl)(Cl)Cl,3.831
CCCCCCCCCCOc1ccc(/N=N/c2ccc(S(N)(=O)=O)cc2)cc1,3.824
CC(=O)NC(NC(=S)Nc1ccc(N=Nc2ccccc2)cc1)C(Cl)(Cl)Cl,3.732
CC(=O)NC(NC(=S)Nc1ccc(/N=N/c2ccccc2C)cc1C)C(Cl)(Cl)Cl,3.813
N#CCCNc1ccc(/N=N/c2ccc(Cl)cc2)cc1,3.714
CS(=O)(=O)c1cccc(/N=N/c2cccc(S(C)(=O)=O)c2)c1,2.741
CCCCCCCCC(=O)Oc1ccc(/N=N/c2ccc(OC)cc2)cc1,3.874
CS(=O)(=O)Nc1ccc(/N=N/c2ccccc2)cc1,3.915
N#CCCNCCc1ccc(/N=N/c2c(Br)cc([N+](=O)[O-])cc2Br)cc1,2.554
C[N+](C)(C)c1ccc(/N=N/c2ccc(Br)cc2)cc1,3.769
C[N+](C)(C)c1ccc(/N=N/c2ccccc2)cc1,3.964
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2S(=O)(=O)C(F)(F)F)cc1,3.296
N#CC(C#N)=NNc1ccc(/N=N/c2ccccc2)cc1,3.546
O=C(O)c1ccccc1/N=N/c1ccc(O)cc1,2.748
CC(=O)OCC(=O)Nc1ccc(N=Nc2ccccc2)cc1,3.856
O=C(O)c1ccccc1N=Nc1ccc(O)cc1,2.739
N#CCC(=O)N/N=C/c1cc(/N=N/c2ccccc2)ccc1O,3.977
CCOP(=O)(OCC)c1cc(/N=N/c2ccc(OC)cc2)ccc1O,3.824
CN(C)CCCNC(CC(=O)Nc1ccc(/N=N\c2ccccc2)cc1)C(=O)O,2.659
CN(C)C(CC(=O)Nc1ccc(/N=N\c2ccccc2)cc1)C(=O)O,2.652
CN(CCCC(=O)O)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,3.39
C[N+](C)(C)CCOP(=O)([O-])Oc1ccc(/N=N/c2cc(CC(=O)O)ccc2O)cc1,3.458
CCO[Si](OCC)(OCC)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,3.599
N[C@@H](Cc1ccc(/N=N/c2ccccc2)cc1)C(=O)O,2.762
CCCCN(CCCC)c1ccc(/N=N/c2ccccc2C(=O)O)cc1,3.389
CCCCN(CCCC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,3.362
O=C(O)c1cccc(/N=N/c2cccc(C(=O)O)c2)c1,2.773
CCCCN(CCOC(C)=O)c1ccc(/N=N/c2c(C#N)cc([N+](=O)[O-])cc2C#N)c(C)c1,3.024
CN(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,3.51
Cc1ccc(/N=N/c2ccccc2)cc1,2.772
Cc1ccc(/N=N/c2ccccc2Cl)cc1,3.945
Cc1ccc(/N=N/c2cc(C)cc(Br)c2O)c(C)c1,3.452
Cc1ccc(/N=N/c2ccc(C)cc2)cc1,2.799
Cc1ccc(N=Nc2ccc(C)cc2)cc1,2.791
Cc1ccc(/N=N/c2ccc(C)cc2C)c(C)c1,3.756
CCS(=O)(=O)Nc1ccc(/N=N/c2ccccc2)cc1,3.905
O=C(O)c1ccc(/N=N/c2ccccc2)cc1,2.684
O=C(O)c1ccc(N=Nc2ccccc2)cc1,2.683
Cc1ccc(/N=N/c2cc(C)ccc2N)cc1,3.4
Cc1ccc(N=Nc2cc(C)ccc2N)cc1,3.399
O=C(O)c1ccc(/N=N/c2ccc(C(=O)O)cc2)cc1,3.96
O=C(O)c1ccc(/N=N/c2ccc(O)cc2)cc1,3.854
O=C(O)c1ccc(/N=N/c2ccc(O)cc2Cl)cc1,3.91
O=C(O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,3.978
CC(C)CNC(=O)NC(=O)COC(=O)c1ccccc1N=Nc1ccc(O)cc1,2.852
NC(=O)COC(=O)c1ccccc1N=Nc1ccc(O)cc1,2.778
Cc1ccc(/N=N/c2cc(C)ccc2NC(=O)CCC(=O)O)cc1,3.484
Cc1ccc(/N=N/c2cc(C)ccc2O)cc1,3.512
Cc1ccc(/N=N/c2cc(C)ccc2O)c(C)c1,3.423
Cc1ccc(N=Nc2cc(C)ccc2O)c(C)c1,3.423
NC(=S)Nc1ccc(/N=N/c2ccccc2)cc1,3.766
Cc1ccc(/N=N/c2cc(C)c(C)cc2N)cc1C,3.413
Cc1ccc(/N=N/c2cc(C(C)(C)C)cc(Br)c2O)cc1,3.443
Cc1ccc(N=Nc2cc(C(C)(C)C)cc(Br)c2O)cc1,3.515
Cc1ccc(/N=N/c2cc(C(C)(C)C)cc(Br)c2O)cc1C,3.515
Cc1ccc(/N=N/c2cc(C(C)(C)C)cc(Br)c2O)c(C)c1,3.878
Cc1ccc(/N=N/c2ccc(C)c(N)c2)cc1,3.862
Cc1ccc(/N=N\c2ccc(C)c(N(C)C)c2C)c(C)c1N(C)C,2.678
O=C(O)c1cc(/N=N/c2ccccc2)ccc1O,2.829
Cc1ccc(/N=N/c2ccc(C=O)cc2)cc1C,3.877
O=C(O)c1cc(/N=N/c2ccccc2)ccc1S,3.79
O=C(O)c1cc(/N=N/c2ccccc2)cc(Cl)c1O,3.99
O=C([O-])c1cc(/N=N/c2cccc([N+](=O)[O-])c2)ccc1O,3.142
O=C([O-])c1cc(/N=N/c2ccc([N+](=O)[O-])cc2)ccc1O,2.979
O=C(O)c1cc(/N=N/c2ccc([N+](=O)[O-])cc2)ccc1O,3.948
Cc1ccc(/N=N/c2ccc(N)cc2)cc1,3.769
O=C(O)c1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1O,3.805
COc1cccc(/N=N/c2cc(C(C)(C)C)cc(Br)c2O)c1,2.674
Cc1ccc(/N=N/c2ccc(N(C)C)cc2)cc1,3.654
Cc1ccc(/N=N/c2ccc([N+](C)(C)C)cc2)cc1,3.814
Cc1ccc(/N=N/c2ccc(NC(=O)/C=C/C(=O)O)cc2)cc1,3.817
Cc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,3.883
COc1cccc(/N=N/c2cc(Cl)cc(Cl)c2O)c1,3.505
COc1cccc(/N=N/c2ccc(N(C)C)cc2)c1,3.647
COc1cc(C)c(/N=N/c2ccc(S(=O)(=O)O)cc2)c(C)c1,3.748
Cc1ccc(/N=N/c2ccc(O)cc2)c(Br)c1,2.694
Cc1ccc(/N=N/c2ccc(O)cc2)cc1,3.935
O=C(O)c1cc(O)ccc1/N=N/c1ccccc1,3.971
Cc1ccc(/N=N/c2ccc(O)c(/C=N/NC(=O)OC(C)(C)C)c2)cc1C,3.821
Cc1ccc(/N=N/c2ccc(O)c(C=O)c2)cc1C,3.955
Cc1ccc(/N=N/c2ccc(O)c(C=O)c2)cc1Cl,3.972
O=C(O)c1c(/N=N/c2ccc([N+](=O)[O-])cc2)cc(Cl)c(O)c1[N+](=O)[O-],3.881
O=C(O)c1c(/N=N/c2ccc([N+](=O)[O-])cc2)ccc(O)c1[N+](=O)[O-],3.911
CN(CCO)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,3.433
Clc1ccccc1/N=N/c1ccccc1Cl,2.524
CCCCOc1ccc(/N=N/c2cccc(N)c2)cc1,3.848
CCCCOc1ccc(/N=N/c2ccc(N)cc2)cc1,3.694
C=CCCOc1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,3.675
[N-]=[N+]=Nc1ccc(N=Nc2ccccc2C(=O)O)cc1,3.91
CCN(CC)c1cccc(/N=N/c2cccc(N(CC)CC)c2)c1,3.641
Fc1c(F)c(F)c(/N=N/c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,2.587
CCN(CC)c1ccc(N=Nc2c(Br)cc(C(F)(F)F)cc2Br)cc1,3.659
CCN(CC)c1ccc(N=Nc2c(Br)cc([N+](=O)[O-])cc2Br)cc1,3.515
CCN(CC)c1ccc(/N=N/c2ccc(Br)cc2)cc1,3.559
CCN(CC)c1ccc(/N=N/c2ccccc2)cc1,3.644
CCN(CC)c1ccc(N=Nc2ccccc2C(=O)O)cc1,3.613
CCN(CC)c1ccc(/N=N/c2ccc(C)cc2)cc1,3.627
CCN(CC)c1ccc(/N=N/c2cccc(Cl)c2)cc1,3.599
CCN(CC)c1ccc(/N=N/c2ccc(C(C)=O)cc2)cc1,3.462
CCN(CC)c1ccc(N=Nc2ccc(C#N)c(C(F)(F)F)c2)cc1,3.392
CCN(CC)c1ccc(/N=N/c2cccc([N+](=O)[O-])c2)cc1,3.571
CCN(CC)c1ccc(/N=N/c2cccc(OC)c2)cc1,3.62
CCN(CC)c1ccc(/N=N/c2cccc(S(F)(F)(F)(F)F)c2)cc1,3.571
CCN(CC)c1ccc(/N=N/c2ccc(F)cc2)cc1,3.629
CCN(CC)c1ccc(/N=N/c2ccc(N(C)C)cc2)c(NC(N)=O)c1,3.207
CCN(CC)c1ccc(/N=N/c2ccc(NC(C)=O)cc2)cc1,3.515
CCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2)cc1,3.386
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,3.376
CCN(CC)c1ccc(/N=N/c2ccc([N+](=O)[O-])cc2C#N)c(NC(=O)CCl)c1,3.122
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,3.314
CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2OC)cc1,3.26
CCN(CC)c1ccc(/N=N/c2ccc(OC)cc2)cc1,3.589
CCN(CC)c1ccc(/N=N/c2ccc(OC(C)=O)cc2)cc1,3.578
CCN(CC)c1ccc(/N=N/c2ccc(S(F)(F)(F)(F)F)cc2)cc1,3.524
CCN(CC)c1ccc(/N=N/c2ccc(S(=O)(=O)[O-])cc2)cc1,3.592
CCN(CC)c1ccc(N=Nc2c(Cl)cc(C(F)(F)F)cc2Cl)cc1,3.643
CCN(CC)c1ccc(/N=N/c2c(Cl)cc(C#N)cc2Cl)cc1,3.545
CCN(CC)c1ccc(/N=N/c2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c1,3.149
Clc1cccc(/N=N/c2ccccc2Cl)c1,2.619
CCN(CC)c1ccc(/N=N/c2c(C#N)cc([N+](=O)[O-])cc2C#N)c(NC(C)=O)c1,2.837
OCc1ccc(/N=N/c2ccccc2)cc1,2.764
CCN(CC)c1ccc(/N=N/c2cc(S(=O)(=O)O)ccc2O)c(O)c1,3.452
Clc1ccc(/N=N/c2ccc(Cl)cc2)cc1,3.965
O=Cc1cc(/N=N/c2ccc(Br)cc2)ccc1O,3.892
O=Cc1cc(N=Nc2ccc(Br)cc2)ccc1O,3.937
O=C([O-])CNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)[O-])c2)cc1,3.413
CC(C)c1ccc(O)c(/N=N/c2ccccc2)c1,3.496
CC(C)c1ccc(O)c(/N=N/c2ccccc2Cl)c1,3.441
CC(C)c1ccc(O)c(/N=N/c2ccc(Cl)cc2Cl)c1,3.379
CNC(=O)COC(=O)c1ccccc1N=Nc1ccc(N(C)C)cc1,3.802
CNC(=O)C(=O)Nc1ccc(N=Nc2ccccc2)cc1,3.843
O=Cc1cc(/N=N/c2cccc(Br)c2)ccc1O,3.793
Clc1c(Cl)c(Cl)c(N=Nc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,2.345
O=Cc1cc(/N=N/c2ccccc2Br)ccc1O,3.902
O=Cc1cc(/N=N/c2ccccc2)ccc1O,3.879
O=Cc1cc(N=Nc2ccccc2)ccc1O,3.971
O=Cc1cc(/N=N/c2ccccc2Cl)ccc1O,3.902
O=Cc1cc(/N=N/c2ccccc2)c(O)cc1O,3.674
O=Cc1cc(/N=N\c2cccc(C(F)(F)F)c2)ccc1O,2.729
